publish_date,title,channel,time_periods,coordinate_count,coordinates,coordinates_raw,content_preview,url,scraped_at,start_date,end_date
2026-08-11,军事演练—浙航警718/26,浙江海事局,08/13 0700-1000,5,"29.652,122.0087; 29.6675,122.0392; 29.4472,122.2428; 29.4142,122.2447; 29.3878,122.1758",29-39.12N 122-00.52E; 29-40.05N 122-02.35E; 29-26.83N 122-14.57E; 29-24.85N 122-14.68E; 29-23.27N 122-10.55E,浙航警718/26，东海，8月13日0700时至1000时在1）29-39.12N 122-00.52E，2）29-40.05N 122-02.35E，3）29-26.83N 122-14.57E，4）29-24.85N 122-14.68E，5）29-23.27N 122-10.55E五点连线水域范围内进行军事演练活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/bae7d75fef224272a3fe5d89011427d9.html?hav=1jWj6r2hy3yfgGnOs4V8VOnNgM,2026-08-12T04:16:38.053592,2026-08-13,2026-08-13
2026-08-12,温州瓯飞滩以东水域军事训练—浙航警724/26,浙江海事局,08/18 1330-1530；08/19 1430-1630；08/20 0900-1630,4,"27.8,120.85; 27.8,120.9667; 27.7333,120.9; 27.7333,120.7833",27-48.00N 120-51.00E; 27-48.00N 120-58.00E; 27-44.00N 120-54.00E; 27-44.00N 120-47.00E,浙航警724/26，东海，8月18日1330时至1530时、8月19日1430时至1630时、8月20日0900时至1630时，在27-48.00N 120-51.00E、27-48.00N 120-58.00E、27-44.00N 120-54.00E、27-44.00N 120-47.00E诸点连线范围内水域开展军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/9908f97c33d549ed8f7ac87fef687ae5.html?hav=1jWj6r2hy3yfgIG9QbE4T8JySr,2026-08-13T04:19:48.620934,2026-08-18,2026-08-20
2026-08-13,军事训练—琼航警160/26,海南海事局,08/12-08/18 每日 0900-1800,4,"20.1108,111.123; 20.0442,110.925; 19.4858,111.083; 19.5525,111.2963",20-06.65N/111-07.38E; 20-02.65N/110-55.50E; 19-29.15N/111-04.98E; 19-33.15N/111-17.78E,琼航警160/26，南海，自8月12日至8月18日，每日0900时至1800时，在20-06.65N/111-07.38E、20-02.65N/110-55.50E、19-29.15N/111-04.98E和19-33.15N/111-17.78E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/85c214609eea440ebe11ddb03b1e1d07.html?hav=1jWj6r2hy3yfgJitzFgZQzn21h,2026-08-14T04:18:07.243249,2026-08-12,2026-08-18
2026-08-13,MILITARY EXERCISES—HN154/26,海南海事局,08/12 0100 至 08/18 1000,4,"20.1108,111.123; 20.0442,110.925; 19.4858,111.083; 19.5525,111.2963",20-06.65N/111-07.38E; 20-02.65N/110-55.50E; 19-29.15N/111-04.98E; 19-33.15N/111-17.78E,发布时间：2026-08-13 18:09 [字体： 大 中 小 ] 分享到： HN154/26 SOUTH CHINA SEA .MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 20-06.65N/111-07.38E、20-02.65N/110-55.50E、19-29.15N/111-04.98E AND 19-33.15N/111-17.78E FROM 120100 UTC TO 181000 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/7063e21f96eb02da.html?hav=1jWj6r2hy3yfgJitzFgZQzn21h,2026-08-14T04:18:05.312490,2026-08-12,2026-08-18
2026-08-13,军事训练—琼航警159/26,海南海事局,08/13 0900-1200,4,"19.7852,111.136; 20.0317,111.0417; 20.0128,110.9355; 19.66,111.0622",19-47.11N 111-08.16E; 20-01.90N 111-02.50E; 20-00.77N 110-56.13E; 19-39.60N 111-03.73E,琼航警159/26，南海，8月13日0900时至1200时、14日1000时至1130时、15日0900时至1200时，在19-47.11N 111-08.16E、20-01.90N 111-02.50E、20-00.77N 110-56.13E和19-39.60N 111-03.73E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/a40f297b22134e1b9ea7527f2ff8708d.html?hav=1jWj6r2hy3yfgJittvf3EXB240,2026-08-13T04:20:19.416646,2026-08-13,2026-08-13
2026-08-13,MILITARY EXERCISES—HN153/26,海南海事局,08/13 0100-0400,4,"19.7852,111.136; 20.0317,111.0417; 20.0128,110.9355; 19.66,111.0622",19-47.11N 111-08.16E; 20-01.90N 111-02.50E; 20-00.77N 110-56.13E; 19-39.60N 111-03.73E,"HN153/26 SOUTH CHINA SEA ,MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 19-47.11N 111-08.16E、20-01.90N 111-02.50E、20-00.77N 110-56.13E AND 19-39.60N 111-03.73E FROM 130100UTC TO 130400UTC、 140200UTC TO 140330UTC AND 150100UTC TO 150400UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/9e9859d06e12da6b.html?hav=1jWj6r2hy3yfgJittvf3EXB240,2026-08-13T04:20:16.880363,2026-08-13,2026-08-13
2026-08-14,MILITARY MISSION—LN296/26,辽宁海事局,08/16 0800 至 08/30 0800,4,"38.8617,121.6367; 38.57,121.6367; 38.565,121.1317; 38.8033,121.235",38-51.7N121-38.2E; 38-34.2N121-38.2E; 38-33.9N121-07.9E; 38-48.2N121-14.1E,"发布时间：2026-08-14 14:47 [字体： 大 中 小 ] 分享到： LN296/26 BOHAI STRAIT AND NORTH YELLOW SEA MILITARY MISSION IN AREA BOUNDED BY THE LINES JOINING 38-51.7N121-38.2E,38-34.2N121-38.2E,38-33.9N121-07.9E,38-48.2N121-14.1E FROM 160800UTC TO 300800UTC AUG.ENTERING PROHIBITED. LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/1fff0c80da66c22e.html?hav=1jWj6r2hy3yfgLBeXl7aB190oo,2026-08-15T03:02:54.422679,2026-08-16,2026-08-30
2026-08-14,MILITARY TRAINING—TJ105/26,天津海事局,,4,"38.7133,118.0917; 38.7133,118.1917; 38.68,118.1917; 38.68,118.0917",38-42.80N 118-05.50E; 38-42.80N 118-11.50E; 38-40.80N 118-11.50E; 38-40.80N 118-05.50E,"发布时间：2026-08-14 14:17 [字体： 大 中 小 ] 分享到： TJ105/26 BOHAI SEA MILITARY TRAINING IN AREA BOUNDED BY THE LINES JOINING 38-42.80N 118-05.50E,38-42.80N 118-11.50E,38-40.80N 118-11.50E AND 38-40.80N 118-05.50E FROM 170000 TO 190900 AUG.ENTERING PROHIBITED.TIANJIN MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/c62c13362994a657.html?hav=1jWj6r2hy3yfgLBeXl7Zwx9HAV,2026-08-15T03:02:46.713298,,
2026-08-14,MILITARY ACTIVITY—SD600/26,山东海事局,08/17 0000 至 08/20 0400；08/18 0000 至 08/20 0400,9,"35.9583,122.1667; 35.9583,123.9667; 34.5333,123.9667; 34.25,122.9667; 34.25,122.1667; 35.6,121.0333; 35.6,121.5542; 35.1667,121.5542; 35.1667,121.0333",35-57.50N 122-10.00E; 35-57.50N 123-58.00E; 34-32.00N 123-58.00E; 34-15.00N 122-58.00E; 34-15.00N 122-10.00E; 35-36.00N 121-02.00E; 35-36.00N 121-33.25E; 35-10.00N 121-33.25E; 35-10.00N 121-02.00E,"SD600/26 YELLOW SEA,MILITARY ACTIVITY IN AREA BOUNDED BY THE LINES JOINING 35-57.50N 122-10.00E,35-57.50N 123-58.00E,34-32.00N 123-58.00E,34-15.00N 122-58.00E,34-15.00N 122-10.00E FROM 170000UTC TO 200400UTC AUG.IN AREA BOUNDED BY THE LINES JOINING 35-36.00N 121-02.00E,35-36.00N 121-33.25E,35-10.00N 121-33.25E,35-10.00N 121-02.00E FROM 180000UTC TO 200400UTC AUG.ENTERING PROHIBITED.SHANDONG MSA CHINA",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/18d3abeb502edbf7.html?hav=1jWj6r2hy3yfgLBeXnhQvNVA70,2026-08-15T03:03:23.230379,2026-08-17,2026-08-20
2026-08-14,MILITARY ACTIVITY-DAZHUSHAN ISLAND—SD598/26,山东海事局,08/17 2200 至 08/18 1000,4,"38.05,120.8833; 38.05,121.0167; 37.9667,121.0167; 37.9667,120.8833",38-03.0N 120-53.0E; 38-03.0N 121-01.0E; 37-58.0N 121-01.0E; 37-58.0N 120-53.0E,"SD598/26 BOHAI STRAIT DAZHUSHAN ISLAND,MILITARY ACTIVITY IN AREA BOUNDED BY THE LINES JOINING 38-03.0N 120-53.0E,38-03.0N 121-01.0E,37-58.0N 121-01.0E,37-58.0N 120-53.0E FROM 172200UTC TO 181000UTC AUG.ENTER PROHIBITED.SHANDONG MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/5fdf98c12777cf89.html?hav=1jWj6r2hy3yfgLBeXmPVhQZPYi,2026-08-15T03:03:27.934602,2026-08-17,2026-08-18
2026-08-14,军事活动-大竹山岛—鲁航警649/26,山东海事局,08/18 0600-1800,4,"38.05,120.8833; 38.05,121.0167; 37.9667,121.0167; 37.9667,120.8833",38-03.0N 120-53.0E; 38-03.0N 121-01.0E; 37-58.0N 121-01.0E; 37-58.0N 120-53.0E,鲁航警649/26，渤海海峡，大竹山岛，8月18日0600时至1800时，在38-03.0N 120-53.0E、38-03.0N 121-01.0E、37-58.0N 121-01.0E、37-58.0N 120-53.0E各点连线水域内进行军事活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/03e83d70b34d4ad783b35ec8431ccaea.html?hav=1jWj6r2hy3yfgLBeXmPVhQZPYi,2026-08-15T03:03:25.135228,2026-08-18,2026-08-18
2026-08-14,军事活动—鲁航警651/26,山东海事局,08/17 0800 至 08/20 1200；08/18 0800 至 08/20 1200,9,"35.9583,122.1667; 35.9583,123.9667; 34.5333,123.9667; 34.25,122.9667; 34.25,122.1667; 35.6,121.0333; 35.6,121.5542; 35.1667,121.5542; 35.1667,121.0333",35-57.50N 122-10.00E; 35-57.50N 123-58.00E; 34-32.00N 123-58.00E; 34-15.00N 122-58.00E; 34-15.00N 122-10.00E; 35-36.00N 121-02.00E; 35-36.00N 121-33.25E; 35-10.00N 121-33.25E; 35-10.00N 121-02.00E,鲁航警651/26，黄海，8月17日0800时至20日1200时，在35-57.50N 122-10.00E、35-57.50N 123-58.00E、34-32.00N 123-58.00E、34-15.00N 122-58.00E、34-15.00N 122-10.00E五点连线范围内进行军事活动。8月18日0800时至20日1200时，在35-36.00N 121-02.00E、35-36.00N 121-33.25E、35-10.00N 121-33.25E、35-10.00N 121-02.00E四点连线范围内进行军事活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/07ab47ff47b843e3939eb90f11f25867.html?hav=1jWj6r2hy3yfgLBeXnhQvNVA70,2026-08-15T03:03:18.689673,2026-08-17,2026-08-20
2026-08-14,军事任务—辽航警343/26,辽宁海事局,08/16 1600 至 08/30 1600,4,"38.8617,121.6367; 38.57,121.6367; 38.565,121.1317; 38.8033,121.235",38-51.7N121-38.2E; 38-34.2N121-38.2E; 38-33.9N121-07.9E; 38-48.2N121-14.1E,辽航警343/26，渤海海峡黄海北部，自8月16日1600时至30日1600时在38-51.7N121-38.2E、38-34.2N121-38.2E、38-33.9N121-07.9E、38-48.2N121-14.1E诸点连线范围内执行军事任务。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/4801048620f546d89c6b875b3e0de955.html?hav=1jWj6r2hy3yfgLBeXl7aB190oo,2026-08-15T03:02:56.416728,2026-08-16,2026-08-30
2026-08-14,军事训练—津航警261/26,天津海事局,08/17 0800 至 08/19 1700,4,"38.7133,118.0917; 38.7133,118.1917; 38.68,118.1917; 38.68,118.0917",38-42.80N 118-05.50E; 38-42.80N 118-11.50E; 38-40.80N 118-11.50E; 38-40.80N 118-05.50E,"津航警261/26，渤海，8月17日0800时至19日1700时，在38-42.80N 118-05.50E,38-42.80N 118-11.50E,38-40.80N 118-11.50E,38-40.80N 118-05.50E四点连线范围内进行军事训练。禁止驶入。",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/d2ce42243b484b74ad5fe822c36f7536.html?hav=1jWj6r2hy3yfgLBeXl7Zwx9HAV,2026-08-15T03:02:48.714420,2026-08-17,2026-08-19
2026-08-15,军事任务—冀航警535/26,河北海事局,08/17 0000 至 08/19 2400,4,"39.4097,119.2289; 39.4097,119.2922; 39.3225,119.4964; 39.1878,119.1983",N 39°24′35″、E 119°13′44″; N39°24′35″、E 119°17′32″; N39°19′21″、E 119°29′47″; N39°11′16″、E 119°11′54″,冀航警535/26，渤海，8月17日0000时至8月19日2400时， 以N 39°24′35″、E 119°13′44″为顶点，正东方向至N39°24′35″、E 119°17′32″，再至N39°19′21″、E 119°29′47″端点，顶点正南偏西6°方向至N39°11′16″、E 119°11′54″端点，以顶点为中心半径25公里的部分圆弧将两个端点连接，形成不规则的闭合范围。该区域内进行实弹射击活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/5af13d627d6d48e7ba5981ac65e2b42b.html?hav=1jWj6r2hy3yfgMePBaa6y7mUv2,2026-08-16T03:11:47.750916,2026-08-17,2026-08-19
2026-08-15,军事训练—粤航警573/26,广东海事局,08/16-08/17 每日 0000-1200,4,"20.3,112.8833; 20.3,113.0967; 20.1,113.0967; 20.1,112.8833",20-18.0N，112-53.0E; 20-18.0N，113-05.8E; 20-06.0N，113-05.8E; 20-06.0N，112-53.0E,粤航警573/26，南海，8月16日至17日，每日0000时至1200时，在以下四点连线海域内进行军事训练： （1）20-18.0N，112-53.0E； （2）20-18.0N，113-05.8E; （3）20-06.0N，113-05.8E； （4）20-06.0N，112-53.0E。 禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/64eee861cd4f4bdaab528f36b23fbb19.html?hav=1jWj6r2hy3yfgMeP6GYaJRV3Fg,2026-08-15T03:03:37.656219,2026-08-16,2026-08-17
2026-08-15,MILITARY TRAINING—GD495/26,广东海事局,08/15 1600 至 08/16 0400,4,"20.3,112.8833; 20.3,113.0967; 20.1,113.0967; 20.1,112.8833",20-18.0N 112-53.0E; 20-18.0N 113-05.8E; 20-06.0N 113-05.8E; 20-06.0N 112-53.0E,发布时间：2026-08-15 10:00 [字体： 大 中 小 ] 分享到： GD495/26 SOUTH CHINA SEA MILITARY TRAINING IN AREA BOUNDED BY 20-18.0N 112-53.0E，20-18.0N 113-05.8E，20-06.0N 113-05.8E AND 20-06.0N 112-53.0E FROM 151600UTC TO 160400 UTC AND 161600UTC TO 170400 UTC AUG. ENTERING PROHIBITED.GUANGDONG MSA CHINA,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/9be71ec40bdfb60a.html?hav=1jWj6r2hy3yfgMeP6GYaJRV3Fg,2026-08-15T03:03:40.566841,2026-08-15,2026-08-16
2026-08-17,实弹射击—粤航警577/26,广东海事局,08/17-08/18 每日 1300-1800,4,"21.42,110.9717; 21.355,110.985; 21.37,111.0133; 21.4233,110.9783",21-25.2N 110-58.3E; 21-21.3N 110-59.1E; 21-22.2N 111-00.8E; 21-25.4N 110-58.7E,粤航警577/26，南海，8月17日至18日，每日1300时至1800时，以下四点连线海域内进行射击训练： （1）21-25.2N 110-58.3E； （2）21-21.3N 110-59.1E； （3）21-22.2N 111-00.8E； （4）21-25.4N 110-58.7E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/0191e9c019cc45d1b1fafef17955f39f.html?hav=1jWj6r2hy3yfgPZuDT1x4QCpUY,2026-08-18T03:08:01.940803,2026-08-17,2026-08-18
2026-08-17,MILITARY ACTIVITY—SD606/26,山东海事局,08/20 0800 至 08/23 0800,10,"35.6867,123.19; 35.15,121.2538; 35.8792,120.8842; 36.2762,121.3862; 36.4,120.9; 36.5458,120.97; 36.8417,122.275; 36.7667,122.3525; 37.4422,123.4117; 37.2958,123.592",35-41.20N 123-11.40E; 35-09.00N 121-15.23E; 35-52.75N 120-53.05E; 36-16.57N 121-23.17E; 36-24.00N 120-54.00E; 36-32.75N 120-58.20E; 36-50.50N 122-16.50E; 36-46.00N 122-21.15E; 37-26.53N 123-24.70E; 37-17.75N 123-35.52E,"SD606/26 YELLOW SEA,MILITARY ACTIVITY IN AREA BOUNDED BY THE LINES JOINING 35-41.20N 123-11.40E,35-09.00N 121-15.23E,35-52.75N 120-53.05E,36-16.57N 121-23.17E,36-24.00N 120-54.00E,36-32.75N 120-58.20E,36-50.50N 122-16.50E,36-46.00N 122-21.15E,37-26.53N 123-24.70E,37-17.75N 123-35.52E FROM 200800UTC TO 230800UTC AUG.ENTERING PROHIBITED.SHANDONG MSA CHINA",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/0e627a4e5d716034.html?hav=1jWj6r2hy3yfgPZu87iV2YkIym,2026-08-17T03:11:56.447864,2026-08-20,2026-08-23
2026-08-17,军事任务—辽航警345/26,辽宁海事局,08/19 0800 至 08/21 1800,4,"40.4917,121.95; 40.4917,122.05; 40.4167,121.95; 40.4167,122.05",40-29.50N 121-57.00E; 40-29.50N 122-03.00E; 40-25.00N 121-57.00E; 40-25.00N 122-03.00E,"辽航警345/26，渤海北部，自8月19日0800时至8月21日1800时,在 40-29.50N 121-57.00E、40-29.50N 122-03.00E、40-25.00N 121-57.00E和40-25.00N 122-03.00E 诸点连线范围内进行军事演习。禁止驶入。",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/a5cf58bba0004d1380b920251befd368.html?hav=1jWj6r2hy3yfgPZuDZTaXibnZ2,2026-08-18T03:07:23.182938,2026-08-19,2026-08-21
2026-08-17,NORTH BOHAI SEA MILITARY EXERCISES—LN298/26,辽宁海事局,08/19 0000 至 08/21 1000,4,"40.4917,121.95; 40.4917,122.05; 40.4167,121.95; 40.4167,122.05",40-29.50N 121-57.00E; 40-29.50N 122-03.00E; 40-25.00N 121-57.00E; 40-25.00N 122-03.00E,LN298/26 ，NORTH BOHAI SEA MILITARY MISSION IN AREA BOUNDED BY THE LINES JOINING 40-29.50N 121-57.00E、40-29.50N 122-03.00E、40-25.00N 121-57.00E AND 40-25.00N 122-03.00E FROM 190000UTC TO 211000UTC AUG. ENTERING PROHIBITED.LIAONING MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/bc58018fb9cb1a38.html?hav=1jWj6r2hy3yfgPZuDZTaXibnZ2,2026-08-18T03:07:25.999264,2026-08-19,2026-08-21
2026-08-17,实弹射击—云航警129/26,连云港海事局,08/17 1000-1300；08/18 1200-1500；08/19 1400-1700…等 4 段,4,"35.0667,120.0; 35.0667,120.2167; 34.7333,120.2167; 34.7333,120.0",35-04.00N 120-00.00E; 35-04.00N 120-13.00E; 34-44.00N 120-13.00E; 34-44.00N 120-00.00E,发布时间：2026-08-17 10:33 [字体： 大 中 小 ] 分享到： 云航警129/26，黄海南部，8月17日1000时至1300时，8月18日1200时至1500时，8月19日1400时至1700时，8月20日1500时至1800时，在35-04.00N 120-00.00E、35-04.00N 120-13.00E、34-44.00N 120-13.00E和34-44.00N 120-00.00E四点连线范围内进行实弹射击。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/e61788e7bab948d296f44a5c702c5dc8.html?hav=1jWj6r2hy3yfgPZuDRk1cTovZP,2026-08-17T03:13:07.265540,2026-08-17,2026-08-20
2026-08-17,军事活动—鲁航警657/26,山东海事局,08/20 1600 至 08/23 1600,10,"35.6867,123.19; 35.15,121.2538; 35.8792,120.8842; 36.2762,121.3862; 36.4,120.9; 36.5458,120.97; 36.8417,122.275; 36.7667,122.3525; 37.4422,123.4117; 37.2958,123.592",35-41.20N 123-11.40E; 35-09.00N 121-15.23E; 35-52.75N 120-53.05E; 36-16.57N 121-23.17E; 36-24.00N 120-54.00E; 36-32.75N 120-58.20E; 36-50.50N 122-16.50E; 36-46.00N 122-21.15E; 37-26.53N 123-24.70E; 37-17.75N 123-35.52E,鲁航警657/26，黄海，8月20日1600时至23日1600时，在35-41.20N 123-11.40E、35-09.00N 121-15.23E、35-52.75N 120-53.05E、36-16.57N 121-23.17E、36-24.00N 120-54.00E、36-32.75N 120-58.20E、36-50.50N 122-16.50E、36-46.00N 122-21.15E、37-26.53N 123-24.70E、37-17.75N 123-35.52E十点连线范围内进行军事活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/50a938b04e7e43499a5505ebe8554a49.html?hav=1jWj6r2hy3yfgPZu87iV2YkIym,2026-08-17T03:11:58.372591,2026-08-20,2026-08-23
2026-08-18,实弹射击—粤航警579/26,广东海事局,08/21 0700-1500,4,"21.7833,113.6333; 21.7833,113.6833; 21.7333,113.6833; 21.7333,113.6333",21-47.00N 113-38.00E; 21-47.00N 113-41.00E; 21-44.00N 113-41.00E; 21-44.00N 113-38.00E,粤航警579/26，南海，8月21日0700时至1500时，在以下四点连线海域内进行实弹射击： （1）21-47.00N 113-38.00E； （2）21-47.00N 113-41.00E； （3）21-44.00N 113-41.00E； （4）21-44.00N 113-38.00E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/c67266ef4d0340da8bdc1c73dd44d753.html?hav=1jWj6r2hy3yfgR2egrKiFmoyVk,2026-08-18T03:08:00.001193,2026-08-21,2026-08-21
2026-08-18,实弹射击—粤航警582/26,广东海事局,08/19-08/21 每日 0630-1830,0,,,粤航警582/26，南海，8月19日至8月21日，每天0630时至1830时，以下四点连线海域内进行实弹射击： （1）23-04-33N 116-33-14E; （2）23-06-43N 116-37-11E; （3）23-01-10N 116-36-00E; （4）23-04-00N 116-33-05E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/b35e6cadff814e81b13f7d50dca92dac.html?hav=1jWj6r2hy3yfgR2emCeACt4fsj,2026-08-19T03:10:02.589343,2026-08-19,2026-08-21
2026-08-18,实弹射击—粤航警580/26,广东海事局,08/19 0700-2100；08/20 0600-1800,4,"22.8055,115.923; 22.8497,116.0603; 22.7488,116.0595; 22.7308,115.9233",22-48.33N 115-55.38E; 22-50.98N 116-03.62E; 22-44.93N 116-03.57E; 22-43.85N 115-55.40E,粤航警580/26，南海，8月19日0700时至2100时，8月20日0600时至1800时，以下四点连线海域内进行实弹射击： （1）22-48.33N 115-55.38E; （2）22-50.98N 116-03.62E; （3）22-44.93N 116-03.57E; （4）22-43.85N 115-55.40E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/4760920a3d5b45be87ade08927fd8981.html?hav=1jWj6r2hy3yfgR2emBMEz2xIFW,2026-08-19T03:10:04.506486,2026-08-19,2026-08-20
2026-08-19,MILITARY ACTIVITY—SD625/26,山东海事局,08/20 0000 至 08/23 0800,10,"35.6867,123.19; 35.15,121.2538; 35.8792,120.8842; 36.2762,121.3862; 36.4,120.9; 36.5458,120.97; 36.8417,122.275; 36.7667,122.3525; 37.4422,123.4117; 37.2958,123.592",35-41.20N 123-11.40E; 35-09.00N 121-15.23E; 35-52.75N 120-53.05E; 36-16.57N 121-23.17E; 36-24.00N 120-54.00E; 36-32.75N 120-58.20E; 36-50.50N 122-16.50E; 36-46.00N 122-21.15E; 37-26.53N 123-24.70E; 37-17.75N 123-35.52E,"SD625/26 YELLOW SEA,MILITARY ACTIVITY IN AREA BOUNDED BY THE LINES JOINING 35-41.20N 123-11.40E,35-09.00N 121-15.23E,35-52.75N 120-53.05E,36-16.57N 121-23.17E,36-24.00N 120-54.00E,36-32.75N 120-58.20E,36-50.50N 122-16.50E,36-46.00N 122-21.15E,37-26.53N 123-24.70E,37-17.75N 123-35.52E FROM 200000UTC TO 230800UTC AUG.ENTERING PROHIBITED.SHANDONG MSA CHINA.CANCEL SD606/26.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/bf13d01a54571635.html?hav=1jWj6r2hy3yfgSVPKnEsyPWsqo,2026-08-20T03:09:04.851882,2026-08-20,2026-08-23
2026-08-19,MILITARY ACTIVITIES—LYG116/26,连云港海事局,08/21-08/25 每日 0000-1200,8,"34.9315,119.4463; 34.9315,119.4683; 34.9135,119.4683; 34.9135,119.4463; 34.9175,119.4598; 34.9175,119.4818; 34.8993,119.4818; 34.8993,119.4598",34-55.89N 119-26.78E; 34-55.89N 119-28.10E; 34-54.81N 119-28.10E; 34-54.81N 119-26.78E; 34-55.05N 119-27.59E; 34-55.05N 119-28.91E; 34-53.96N 119-28.91E; 34-53.96N 119-27.59E,"发布时间：2026-08-19 18:55 [字体： 大 中 小 ] 分享到： LYG116/26 SOUTH YELLOW SEA MILITARY ACTIVITIES IN AREA A BOUNDED BY THE LINES JOINING 34-55.89N 119-26.78E, 34-55.89N 119-28.10E, 34-54.81N 119-28.10E AND 34-54.81N 119-26.78E AND AREA B BOUNDED BY THE LINES JOINING 34-55.05N 119-27.59E, 34-55.05N 119-28.91E, 34-53.96N 119-28.91E AND 34-53.96N 119-27.59E 0000UTC TO 1200UTC DAILY FROM 21 TO 25 AUG. ENTERING PROHIBITED. LIANYUNGANG MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/fc49911e65adb3dd.html?hav=1jWj6r2hy3yfgSVPKnEt37KWIh,2026-08-20T03:10:18.355827,2026-08-21,2026-08-25
2026-08-19,军事活动—鲁航警676/26,山东海事局,08/20 0800 至 08/23 1600,10,"35.6867,123.19; 35.15,121.2538; 35.8792,120.8842; 36.2762,121.3862; 36.4,120.9; 36.5458,120.97; 36.8417,122.275; 36.7667,122.3525; 37.4422,123.4117; 37.2958,123.592",35-41.20N 123-11.40E; 35-09.00N 121-15.23E; 35-52.75N 120-53.05E; 36-16.57N 121-23.17E; 36-24.00N 120-54.00E; 36-32.75N 120-58.20E; 36-50.50N 122-16.50E; 36-46.00N 122-21.15E; 37-26.53N 123-24.70E; 37-17.75N 123-35.52E,鲁航警676/26，黄海，8月20日0800时至23日1600时，在35-41.20N 123-11.40E、35-09.00N 121-15.23E、35-52.75N 120-53.05E、36-16.57N 121-23.17E、36-24.00N 120-54.00E、36-32.75N 120-58.20E、36-50.50N 122-16.50E、36-46.00N 122-21.15E、37-26.53N 123-24.70E、37-17.75N 123-35.52E十点连线范围内进行军事活动。禁止驶入。撤销鲁航警657/26。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/1c11d95a982e43018c0ca31af941ce02.html?hav=1jWj6r2hy3yfgSVPKnEsyPWsqo,2026-08-20T03:09:01.202511,2026-08-20,2026-08-23
2026-08-19,实弹射击—云航警131/26,连云港海事局,08/21 至 08/24,6,"34.0212,120.3772; 34.0592,120.358; 34.1588,120.4; 34.1483,120.4717; 34.0953,120.5197; 34.0233,120.4208",34-01.27N120-22.63E; 34-03.55N120-21.48E; 34-09.53N120-24.00E; 34-08.90N120-28.30E; 34-05.72N120-31.18E; 34-01.40N120-25.25E,发布时间：2026-08-19 15:52 [字体： 大 中 小 ] 分享到： 云航警131/26，黄海南部，自8月21日至24日每日0730时至次日0100时在34-01.27N120-22.63E，34-03.55N120-21.48E，34-09.53N120-24.00E ，34-08.90N120-28.30E ，34-05.72N120-31.18E ，34-01.40N120-25.25E诸点连线范围内进行实弹射击。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/e2d788a7e0c64ba8b789054bcb81b7f2.html?hav=1jWj6r2hy3yfgSVPKjN6TRnp7p,2026-08-20T03:10:20.328785,2026-08-21,2026-08-24
